168.5,5
169,5
169.5,5
170,5
170.5,5
171,5
171.5,5
172,5
172.5,5
173,5
173.5,5
174,5
174.5,5
175,5
175.5,5
176,5
176.5,5
177,5
177.5,5
178,5
178.5,5
179,5
179.5,5
180,5
180.5,5
181,5
181.5,5
182,5
182.5,5
183,5
183.5,5
184,5
184.5,5
185,5
185.5,5
186,5
186.5,5
187,5
187.5,5
188,5
188.5,5
189,5
189.5,5
190,5
190.5,5
191,5
191.5,5
192,5
192.5,5
193,5
193.5,5
194,5
194.5,5
195,5
195.5,5
196,5
196.5,5
197,5
197.5,5
198,5
198.5,5
199,5
199.5,5
200,5
200.5,5
201,5
201.5,5
202,5
202.5,5
203,5
203.5,5
204,5
204.5,5
205,5
205.5,5
206,5
206.5,5
207,5
207.5,5
208,5
208.5,5
209,5
209.5,5
210,5
210.5,5
211,5
211.5,5
212,5
212.5,5
213,5
213.5,5
214,5
214.5,5
215,5
215.5,5
216,5
216.5,5
217,5
217.5,5
218,5
218.5,5
219,5
219.5,5
220,5
220.5,5
221,5
221.5,5
222,5
222.5,5
223,5
223.5,5
224,5
224.5,5
225,5
225.5,5
226,5
226.5,5
227,5
227.5,5
228,5
228.5,5
229,5
229.5,5
230,5
230.5,5
231,5
231.5,5
232,5
232.5,5
233,5
233.5,5
234,5
234.5,5
235,5
235.5,5
236,5
236.5,5
237,5
237.5,5
238,5
238.5,5
239,5
239.5,5
240,5
240.5,5
241,5
241.5,5
242,5
242.5,5
243,5
243.5,5
244,5
244.5,5
245,5
245.5,5
246,5
246.5,5
247,5
247.5,5
248,5
248.5,5
249,5
249.5,5
250,5
250.5,5
251,5
251.5,5
252,5
252.5,5
253,5
253.5,5
254,5
254.5,5
255,5
255.5,5
256,5
256.5,5
257,5
257.5,5
258,5
258.5,5
259,5
259.5,5
260,5
260.5,5
261,5
261.5,5
262,5
262.5,5
263,5
263.5,5
264,5
264.5,5
265,5
265.5,5
266,5
266.5,5
267,5
267.5,5
268,5
268.5,5
269,5
269.5,5
270,5
270.5,5
271,5
271.5,5
272,5
272.5,5
273,5
273.5,5
274,5
274.5,5
275,5
275.5,5
276,5
276.5,5
277,5
277.5,5
278,5
278.5,5
279,5
279.5,5
280,5
280.5,5
281,5
281.5,5
282,5
282.5,5
283,5
283.5,5
284,5
284.5,5
285,5
285.5,5
286,5
286.5,5
287,5
287.5,5
288,5
288.5,5
289,5
289.5,5
290,5
290.5,5
291,5
291.5,5
292,5
292.5,5
293,5
293.5,5
294,5
294.5,5
295,5
295.5,5
296,5
296.5,5
297,5
297.5,5
298,5
298.5,5
299,5
299.5,5
300,5
300.5,4.9999
301,4.99925
301.5,4.99751
302,4.99421
302.5,4.98891
303,4.98121
303.5,4.97075
304,4.9572
304.5,4.94028
305,4.91974
305.5,4.89535
306,4.86694
306.5,4.83435
307,4.79745
307.5,4.75616
308,4.7104
308.5,4.66015
309,4.60539
309.5,4.54613
310,4.48242
310.5,4.41432
311,4.34191
311.5,4.26529
312,4.1846
312.5,4.09997
313,4.01156
313.5,3.91956
314,3.82415
314.5,3.72555
315,3.62396
315.5,3.51963
316,3.4128
316.5,3.30372
317,3.19265
317.5,3.07986
318,2.96563
318.5,2.85025
319,2.73398
319.5,2.61714
320,2.5
320.5,2.38286
321,2.26602
321.5,2.14975
322,2.03437
322.5,1.92014
323,1.80735
323.5,1.69628
324,1.5872
324.5,1.48037
325,1.37604
325.5,1.27445
326,1.17585
326.5,1.08044
327,0.988435
327.5,0.90003
328,0.8154
328.5,0.734706
329,0.658091
329.5,0.58568
330,0.517578
330.5,0.453869
331,0.394614
331.5,0.339853
332,0.2896
332.5,0.243845
333,0.202551
333.5,0.165653
334,0.133059
334.5,0.104646
335,0.0802612
335.5,0.0597185
336,0.0428
336.5,0.0292536
337,0.0187919
337.5,0.0110912
338,0.00579062
338.5,0.00249063
339,0.000752246
339.5,9.58344e-005
340,0
340.5,0
341,0
341.5,0
342,0
342.5,0
343,0
343.5,0
344,0
344.5,0
345,0
345.5,0
346,0
346.5,0
347,0
347.5,0
348,0
348.5,0
349,0
349.5,0
350,0
350.5,0
351,0
351.5,0
352,0
352.5,0
353,0
353.5,0
354,0
354.5,0
355,0
355.5,0
356,0
356.5,0
357,0
357.5,0
358,0
358.5,0
359,0
359.5,0
